graph,emb,dim,param,exec_time,landmarks,model,iter,accuracy,precision,recall,fscore
email,hope,22,aa,1.75,-1,xgboost,9,0.6190476190476191,0.4510778396720313,0.4084462829314088,0.4046829784913033
email,hope,24,ppr,2.3,-1,xgboost,0,0.5238095238095238,0.3384409748747984,0.2980977818477818,0.2896906876119646
email,hope,24,ppr,2.23,-1,xgboost,1,0.5396825396825397,0.3327155227813122,0.3204578839776208,0.3108069554516922
email,hope,24,ppr,2.25,-1,xgboost,2,0.5476190476190477,0.3129834468650257,0.3242273327626513,0.2938137732774953
email,hope,24,ppr,2.22,-1,xgboost,3,0.5634920634920635,0.3802616439713214,0.375734142400809,0.3719129708692619
email,hope,24,ppr,2.25,-1,xgboost,4,0.5555555555555556,0.3902839119944383,0.3892991101671739,0.3776809186490884
email,hope,24,ppr,2.21,-1,xgboost,5,0.5238095238095238,0.3291054513794829,0.3282339195625199,0.3171492156197753
email,hope,24,ppr,2.31,-1,xgboost,6,0.6031746031746031,0.4149439054237816,0.3925975545185677,0.382666478496046
email,hope,24,ppr,2.18,-1,xgboost,7,0.5238095238095238,0.2930526999881838,0.3308303794159057,0.2903663151863616
email,hope,24,ppr,2.25,-1,xgboost,8,0.5277777777777778,0.3209927634993948,0.3346489249220575,0.3154327994236159
email,hope,24,ppr,2.21,-1,xgboost,9,0.5992063492063492,0.3877770935960591,0.3767769549291288,0.363181566592219
email,hope,24,katz,1.83,-1,xgboost,0,0.6507936507936508,0.4378444659915247,0.4541977004477004,0.4127426984779926
email,hope,24,katz,1.8,-1,xgboost,1,0.6507936507936508,0.4691447616754194,0.450959135081942,0.4438362175703265
email,hope,24,katz,1.81,-1,xgboost,2,0.6309523809523809,0.4148901275892674,0.4018776161235675,0.3900156608797251
email,hope,24,katz,1.8,-1,xgboost,3,0.5992063492063492,0.3805834308639357,0.4211129961129961,0.3909464185844792
email,hope,24,katz,1.79,-1,xgboost,4,0.5992063492063492,0.4534046410619637,0.4231435543436521,0.3982649050105419
email,hope,24,katz,1.81,-1,xgboost,5,0.623015873015873,0.3959260619733724,0.4094002744776072,0.3891995084614076
email,hope,24,katz,1.81,-1,xgboost,6,0.6071428571428571,0.4104306566781212,0.4250896747898247,0.3827405791602661
email,hope,24,katz,1.76,-1,xgboost,7,0.6111111111111112,0.3437778318676685,0.3499824197662543,0.3296182995138104
email,hope,24,katz,1.76,-1,xgboost,8,0.5714285714285714,0.3742564499676568,0.3829922080737298,0.3715372386028033
email,hope,24,katz,1.77,-1,xgboost,9,0.6388888888888888,0.4063173061918881,0.4091078932216055,0.3944224700382999
email,hope,24,aa,1.84,-1,xgboost,0,0.6190476190476191,0.4113075940662148,0.4101896204460307,0.3815293443498571
email,hope,24,aa,1.81,-1,xgboost,1,0.626984126984127,0.4672158187604412,0.4642260022730936,0.4450381250202008
email,hope,24,aa,1.81,-1,xgboost,2,0.6111111111111112,0.4130478179334015,0.3787559691385868,0.3732966477024202
email,hope,24,aa,1.78,-1,xgboost,3,0.626984126984127,0.4860853710853712,0.4683085683085683,0.4537710265264445
email,hope,24,aa,1.79,-1,xgboost,4,0.5555555555555556,0.3698208510299108,0.3764055271489686,0.3456492152746594
email,hope,24,aa,1.83,-1,xgboost,5,0.6111111111111112,0.4043132953613318,0.3739678716314111,0.37202929727942
email,hope,24,aa,1.82,-1,xgboost,6,0.6309523809523809,0.440214183964184,0.4710276639624466,0.4345366867304011
email,hope,24,aa,1.77,-1,xgboost,7,0.5992063492063492,0.4173634768009767,0.4040241209813578,0.3865889750704402
email,hope,24,aa,1.8,-1,xgboost,8,0.6071428571428571,0.440893348352334,0.4114907940729785,0.4069343996681788
email,hope,24,aa,1.8,-1,xgboost,9,0.6349206349206349,0.4334066015657978,0.432895994166017,0.4095714414057189
email,hope,26,ppr,2.46,-1,xgboost,0,0.5277777777777778,0.3327947461035696,0.3000671550671551,0.2933629044265495
email,hope,26,ppr,2.37,-1,xgboost,1,0.5396825396825397,0.3254763754763755,0.3301335279405455,0.3137233728125911
email,hope,26,ppr,2.4,-1,xgboost,2,0.5476190476190477,0.3021210982749444,0.3151443932061341,0.2880860430880184
email,hope,26,ppr,2.37,-1,xgboost,3,0.5515873015873016,0.3594263799631887,0.3570286195286195,0.3508671677376239
email,hope,26,ppr,2.4,-1,xgboost,4,0.5436507936507936,0.3917342579746671,0.3742799664149985,0.3708293327237418
email,hope,26,ppr,2.36,-1,xgboost,5,0.5198412698412699,0.3060392584608964,0.3215387628673632,0.3020532834582711
email,hope,26,ppr,2.46,-1,xgboost,6,0.5793650793650794,0.3981148066083964,0.3664289737522351,0.3609522511370791
email,hope,26,ppr,2.32,-1,xgboost,7,0.5436507936507936,0.3020599736592383,0.3490551882328198,0.3034130890642708
email,hope,26,ppr,2.39,-1,xgboost,8,0.5317460317460317,0.3004305523536293,0.3389523138408311,0.3118700966572577
email,hope,26,ppr,2.36,-1,xgboost,9,0.6111111111111112,0.3901319268966327,0.418756865579608,0.3881257840983915
email,hope,26,katz,1.92,-1,xgboost,0,0.6468253968253969,0.4374005624005624,0.4503167298039092,0.408199154046127
email,hope,26,katz,1.86,-1,xgboost,1,0.6547619047619048,0.4631348436250671,0.4483876811946987,0.4387366569552804
email,hope,26,katz,1.88,-1,xgboost,2,0.6388888888888888,0.4304936246451672,0.4130955186703109,0.4054758838973796
email,hope,26,katz,1.85,-1,xgboost,3,0.6190476190476191,0.4493089309218341,0.4645778895778896,0.4421207334293031
email,hope,26,katz,1.86,-1,xgboost,4,0.6150793650793651,0.4831975772765245,0.4417651858217281,0.4243467964442716
email,hope,26,katz,1.88,-1,xgboost,5,0.6547619047619048,0.4187545032581797,0.4300642124665958,0.4143415497440793
email,hope,26,katz,1.88,-1,xgboost,6,0.6388888888888888,0.4528486573092637,0.4626710031685175,0.4159246731780511
email,hope,26,katz,1.83,-1,xgboost,7,0.6150793650793651,0.3361464697930863,0.3443536900303818,0.3244558452602162
email,hope,26,katz,1.85,-1,xgboost,8,0.5833333333333334,0.417003552003552,0.4195344469313254,0.4090779288915545
email,hope,26,katz,1.87,-1,xgboost,9,0.6507936507936508,0.4656362256905736,0.4175716640599584,0.4153471948880837
email,hope,26,aa,1.92,-1,xgboost,0,0.6190476190476191,0.4339664413010511,0.4063417089732879,0.3994574328043813
email,hope,26,aa,1.87,-1,xgboost,1,0.6349206349206349,0.4874498617456086,0.466676826302865,0.4524435998539797
email,hope,26,aa,1.88,-1,xgboost,2,0.6349206349206349,0.4563228471742964,0.448529328655425,0.4271518040700645
email,hope,26,aa,1.87,-1,xgboost,3,0.6111111111111112,0.4753262488556606,0.4433306683306683,0.4382279784368299
email,hope,26,aa,1.9,-1,xgboost,4,0.5753968253968254,0.3800827827143616,0.3505247230907162,0.3431944823148215
email,hope,26,aa,1.92,-1,xgboost,5,0.6309523809523809,0.4202762150130571,0.4201926172767958,0.4036378919874227
email,hope,26,aa,1.92,-1,xgboost,6,0.6388888888888888,0.4186251120471509,0.4872316491881709,0.431084324290846
email,hope,26,aa,1.83,-1,xgboost,7,0.6309523809523809,0.413805215209627,0.4204683328367539,0.4001616275725347
email,hope,26,aa,1.88,-1,xgboost,8,0.5992063492063492,0.4274240157871871,0.4243400278238627,0.4104634292568412
email,hope,26,aa,1.87,-1,xgboost,9,0.626984126984127,0.4373852755431702,0.4243299860576748,0.4098485435322652
email,hope,28,ppr,2.49,-1,xgboost,0,0.5476190476190477,0.3277552028669201,0.3091875254375254,0.3007617726457616
email,hope,28,ppr,2.42,-1,xgboost,1,0.5753968253968254,0.3997589869281046,0.3671087678160046,0.3622603140031958
email,hope,28,ppr,2.44,-1,xgboost,2,0.5595238095238095,0.3136292049335528,0.327528079020994,0.3078296760981822
email,hope,28,ppr,2.39,-1,xgboost,3,0.5,0.3129867283451842,0.3198097041847041,0.3067278351909592
email,hope,28,ppr,2.42,-1,xgboost,4,0.5436507936507936,0.3801833696441539,0.3854512261573466,0.3669898056982562
email,hope,28,ppr,2.37,-1,xgboost,5,0.5436507936507936,0.3221099076549002,0.3260249243375511,0.3124440096847873
email,hope,28,ppr,2.5,-1,xgboost,6,0.5952380952380952,0.3787305172360319,0.3671668615409245,0.3550391870381221
email,hope,28,ppr,2.38,-1,xgboost,7,0.5555555555555556,0.3224782837776258,0.3553058911118121,0.3183472028343968
email,hope,28,ppr,2.42,-1,xgboost,8,0.5396825396825397,0.33467332018489,0.3407545031458075,0.3239077282221257
email,hope,28,ppr,2.42,-1,xgboost,9,0.5952380952380952,0.3970841043851313,0.3873317562607064,0.3714178324128387
email,hope,28,katz,1.97,-1,xgboost,0,0.6706349206349206,0.4785516648035502,0.4900196195067989,0.4594138648625828
email,hope,28,katz,1.87,-1,xgboost,1,0.6666666666666666,0.505174941062454,0.4974580065808136,0.4768776374805205
email,hope,28,katz,1.89,-1,xgboost,2,0.6587301587301587,0.4321840123813808,0.4222465836226801,0.4140241694431455
email,hope,28,katz,1.86,-1,xgboost,3,0.6388888888888888,0.460426986513943,0.4653536653536653,0.4524311669965511
email,hope,28,katz,1.87,-1,xgboost,4,0.6190476190476191,0.4999651121376792,0.4465889712915946,0.4320419363029056
email,hope,28,katz,1.89,-1,xgboost,5,0.6468253968253969,0.4251898056653491,0.4157639090118806,0.4005343624929932
email,hope,28,katz,1.9,-1,xgboost,6,0.6428571428571429,0.4707670010277482,0.4873181370182869,0.4410828280510599
email,hope,28,katz,1.86,-1,xgboost,7,0.626984126984127,0.3734362361693782,0.4035935092578225,0.3726629927801506
email,hope,28,katz,1.88,-1,xgboost,8,0.6190476190476191,0.4601714524791448,0.4587356303632782,0.4512594072153426
email,hope,28,katz,1.87,-1,xgboost,9,0.6349206349206349,0.378284689002442,0.3961296775942085,0.3740547647772445
email,hope,28,aa,1.94,-1,xgboost,0,0.6468253968253969,0.4218378037570415,0.456966668808774,0.4129849145455396
email,hope,28,aa,1.91,-1,xgboost,1,0.5992063492063492,0.4228401496517438,0.4332600748828819,0.4049037264131669
email,hope,28,aa,1.93,-1,xgboost,2,0.6468253968253969,0.4291410974048545,0.4126060293823452,0.4100631908816052
email,hope,28,aa,1.92,-1,xgboost,3,0.5912698412698413,0.4666337319278495,0.4239005239005239,0.4167305952044616
email,hope,28,aa,1.92,-1,xgboost,4,0.5873015873015873,0.4267215743306065,0.4007775716489257,0.3921758737378875
email,hope,28,aa,1.94,-1,xgboost,5,0.6468253968253969,0.4722412634408602,0.4526850309089152,0.4385002491904771
email,hope,28,aa,1.95,-1,xgboost,6,0.626984126984127,0.4022538548912388,0.4454271510335584,0.4051830001481072
email,hope,28,aa,1.88,-1,xgboost,7,0.623015873015873,0.4304724257224257,0.4268931707911971,0.4033028681946892
email,hope,28,aa,1.91,-1,xgboost,8,0.5873015873015873,0.4081693020612225,0.4067604687727318,0.3870764250259367
email,hope,28,aa,1.92,-1,xgboost,9,0.6349206349206349,0.426840180516651,0.4125016504615166,0.4070547549213031
email,hope,30,ppr,2.62,-1,xgboost,0,0.5674603174603174,0.3617197530786787,0.3324374106425388,0.3253813852861213
email,hope,30,ppr,2.53,-1,xgboost,1,0.5634920634920635,0.356983133229137,0.3600337190830612,0.3464220680377041
email,hope,30,ppr,2.56,-1,xgboost,2,0.5674603174603174,0.3524357695936274,0.3457011401956,0.334264110773806
email,hope,30,ppr,2.53,-1,xgboost,3,0.503968253968254,0.3086900440636854,0.3121642015392015,0.2992213673482967
email,hope,30,ppr,2.55,-1,xgboost,4,0.5396825396825397,0.3568893796834973,0.3613372807764329,0.3507673740924361
email,hope,30,ppr,2.51,-1,xgboost,5,0.5396825396825397,0.3235300657991296,0.3266707918799704,0.3137952342098046
email,hope,30,ppr,2.64,-1,xgboost,6,0.6071428571428571,0.3777549962292609,0.3676680051998643,0.3570805618864556
email,hope,30,ppr,2.47,-1,xgboost,7,0.5634920634920635,0.3177311942443521,0.3659119517178728,0.3230771962428429
email,hope,30,ppr,2.55,-1,xgboost,8,0.5436507936507936,0.3333695142576721,0.3421647595560638,0.3249533775611362
email,hope,30,ppr,2.53,-1,xgboost,9,0.5992063492063492,0.4018275316895343,0.4038519804691597,0.379130404166235
email,hope,30,katz,2.0,-1,xgboost,0,0.6666666666666666,0.5081808550265325,0.4902027696899492,0.4614068970421672
email,hope,30,katz,1.92,-1,xgboost,1,0.6468253968253969,0.493452827224757,0.4808144032705435,0.4526800852224322
email,hope,30,katz,1.95,-1,xgboost,2,0.6428571428571429,0.4159013774173957,0.39829466278566,0.3950968021077701
email,hope,30,katz,1.94,-1,xgboost,3,0.6428571428571429,0.4951207099001216,0.4985302763080541,0.4850953114371761
email,hope,30,katz,1.93,-1,xgboost,4,0.6428571428571429,0.5154915474961914,0.4812397951839046,0.4622125973551996
email,hope,30,katz,1.96,-1,xgboost,5,0.626984126984127,0.3911202829033712,0.406708421874497,0.3854056757538345
email,hope,30,katz,1.99,-1,xgboost,6,0.6626984126984127,0.5032365094071083,0.4918662104529698,0.4558080160963427
email,hope,30,katz,1.92,-1,xgboost,7,0.6428571428571429,0.4061887419132756,0.4086576061223045,0.387187199304325
email,hope,30,katz,1.93,-1,xgboost,8,0.6150793650793651,0.5084438672132947,0.4887688687298497,0.4642779995055801
email,hope,30,katz,1.96,-1,xgboost,9,0.6428571428571429,0.4084235408683626,0.4075463184158837,0.3911016829261269
email,hope,30,aa,2.02,-1,xgboost,0,0.6785714285714286,0.4397875031836742,0.478061071482124,0.4404424291497495
email,hope,30,aa,1.96,-1,xgboost,1,0.6468253968253969,0.5046214706471117,0.5422157488385558,0.4888081946737478
email,hope,30,aa,2.0,-1,xgboost,2,0.6706349206349206,0.4399211555962127,0.4478054168843642,0.4264489259451243
email,hope,30,aa,1.96,-1,xgboost,3,0.626984126984127,0.4725242672611094,0.4355184045973519,0.4251170596182511
email,hope,30,aa,1.97,-1,xgboost,4,0.6111111111111112,0.4430186261107313,0.4257906648508733,0.4026214497220154
email,hope,30,aa,2.0,-1,xgboost,5,0.6865079365079365,0.4814869661212541,0.4741115497923306,0.4648579915006931
email,hope,30,aa,2.02,-1,xgboost,6,0.6547619047619048,0.4487524994624385,0.4896977133109067,0.4412828482752806
email,hope,30,aa,1.91,-1,xgboost,7,0.6626984126984127,0.4598243946896065,0.4382699777757544,0.4222191356210125
email,hope,30,aa,1.99,-1,xgboost,8,0.623015873015873,0.431038447829799,0.4379243531974858,0.4220821825476228
email,hope,30,aa,1.97,-1,xgboost,9,0.6626984126984127,0.4442521960323818,0.4582866726459403,0.4326767933203439
email,hope,32,ppr,2.72,-1,xgboost,0,0.5674603174603174,0.336626903529477,0.3256939356939357,0.3109723949131314
email,hope,32,ppr,2.63,-1,xgboost,1,0.5793650793650794,0.3623453401437272,0.3596365455937824,0.3450664386481409
email,hope,32,ppr,2.67,-1,xgboost,2,0.5595238095238095,0.3140858245696956,0.3217588482517632,0.3041496014172682
email,hope,32,ppr,2.6,-1,xgboost,3,0.5198412698412699,0.3283901774627581,0.3210356541606541,0.309984789722136
email,hope,32,ppr,2.64,-1,xgboost,4,0.5515873015873016,0.3882574053626685,0.3760987537243788,0.3639562597984553
email,hope,32,ppr,2.6,-1,xgboost,5,0.5476190476190477,0.3275242482050291,0.323724645030426,0.3087407828718181
email,hope,32,ppr,2.72,-1,xgboost,6,0.6031746031746031,0.3680139691112177,0.3639528435499201,0.3528495130053345
email,hope,32,ppr,2.57,-1,xgboost,7,0.5436507936507936,0.3123164417282064,0.3530126981936192,0.3129919927752865
email,hope,32,ppr,2.64,-1,xgboost,8,0.5396825396825397,0.3245763716833451,0.3351746431909476,0.3165124084604062
email,hope,32,ppr,2.63,-1,xgboost,9,0.5992063492063492,0.3695034480902487,0.3984512836050481,0.368710913890837
email,hope,32,katz,2.03,-1,xgboost,0,0.6825396825396826,0.5243194818788214,0.5122418417290212,0.4833979352447951
email,hope,32,katz,1.95,-1,xgboost,1,0.6428571428571429,0.455130906496038,0.428800012974355,0.4239283702432287
email,hope,32,katz,1.98,-1,xgboost,2,0.6587301587301587,0.4746789313022946,0.4014094525434553,0.4100332113557312
email,hope,32,katz,1.97,-1,xgboost,3,0.6706349206349206,0.5118665992195405,0.5046878046878047,0.4856752945334136
email,hope,32,katz,1.96,-1,xgboost,4,0.6746031746031746,0.5513147968347984,0.5023972212134181,0.4955215876980084
email,hope,32,katz,2.0,-1,xgboost,5,0.6388888888888888,0.3908148996621482,0.4227060202212332,0.3945586718764375
email,hope,32,katz,2.03,-1,xgboost,6,0.6666666666666666,0.4910065633925479,0.5126275123276623,0.4641628147181075
email,hope,32,katz,1.94,-1,xgboost,7,0.6587301587301587,0.4330478308982816,0.4370479684788895,0.4166888164281427
email,hope,32,katz,1.99,-1,xgboost,8,0.6071428571428571,0.5111499149272118,0.4899384390744479,0.4752115917227693
email,hope,32,katz,1.99,-1,xgboost,9,0.6666666666666666,0.5175866585310558,0.4471723483737214,0.4565105671633963
email,hope,32,aa,2.07,-1,xgboost,0,0.6587301587301587,0.4360476788788948,0.4760367799841484,0.4327089306169118
email,hope,32,aa,2.0,-1,xgboost,1,0.6428571428571429,0.5078891205836287,0.5019084611781981,0.4701454632985989
email,hope,32,aa,2.02,-1,xgboost,2,0.6785714285714286,0.458696462994851,0.425218881226499,0.427909998046058
email,hope,32,aa,1.98,-1,xgboost,3,0.6349206349206349,0.4579833389565521,0.4445112149059518,0.4276349061926732
email,hope,32,aa,2.0,-1,xgboost,4,0.6309523809523809,0.4488433286774247,0.4215338121766343,0.4113732341646518
email,hope,32,aa,2.03,-1,xgboost,5,0.6626984126984127,0.4181924931835261,0.4143241737401437,0.3969043924382864
email,hope,32,aa,2.05,-1,xgboost,6,0.6706349206349206,0.4379628895757928,0.4989287641461554,0.4453144342618026
email,hope,32,aa,1.97,-1,xgboost,7,0.6825396825396826,0.4486645197620807,0.4366403956904598,0.4210001841432462
email,hope,32,aa,1.99,-1,xgboost,8,0.6388888888888888,0.4309737645770033,0.4411787910673084,0.42219706990142
email,hope,32,aa,1.97,-1,xgboost,9,0.6468253968253969,0.469970950102529,0.4434833600165409,0.4403509244277137
email,n2v,2,1,1.31,-1,xgboost,0,0.2579365079365079,0.1245883520273764,0.1312289325109838,0.1167609034773933
email,n2v,2,1,1.32,-1,xgboost,1,0.242063492063492,0.0975132649213531,0.0974513113592061,0.0956887158595477
email,n2v,2,1,1.34,-1,xgboost,2,0.238095238095238,0.1020282666354324,0.1072979122485701,0.1029080406989614
email,n2v,2,1,1.34,-1,xgboost,3,0.246031746031746,0.1160032022935248,0.1322631072631072,0.1201373387288122
email,n2v,2,1,1.32,-1,xgboost,4,0.2261904761904762,0.1045762108262108,0.1220395954499312,0.1031502883463667
email,n2v,2,1,1.34,-1,xgboost,5,0.2658730158730158,0.133329897952139,0.1233691089167762,0.1225155748275423
email,n2v,2,1,1.35,-1,xgboost,6,0.2896825396825397,0.1259723746973546,0.1343044198583534,0.1265785367495592
email,n2v,2,1,1.31,-1,xgboost,7,0.2579365079365079,0.1310046802372526,0.1189488125624197,0.114762070141823
email,n2v,2,1,1.35,-1,xgboost,8,0.2261904761904762,0.1102569489334195,0.1010099703034485,0.1004403017682629
email,n2v,2,1,1.35,-1,xgboost,9,0.2857142857142857,0.1423877676647759,0.1442568237762745,0.1372338868178608
email,n2v,2,0.11,1.37,-1,xgboost,0,0.2261904761904762,0.100058275058275,0.0959419972240485,0.0934505950069051
email,n2v,2,0.11,1.34,-1,xgboost,1,0.2658730158730158,0.1212629128118258,0.1229680466950203,0.110284244537635
email,n2v,2,0.11,1.37,-1,xgboost,2,0.2619047619047619,0.1202454377454377,0.1275067857304699,0.1191038676416383
email,n2v,2,0.11,1.36,-1,xgboost,3,0.242063492063492,0.1032096989705685,0.11507774007774,0.1034950531658176
email,n2v,2,0.11,1.35,-1,xgboost,4,0.246031746031746,0.1418010001784647,0.1449535955055753,0.131145095158253
email,n2v,2,0.11,1.37,-1,xgboost,5,0.2539682539682539,0.1093201673805122,0.115135508226279,0.1066517124459168
email,n2v,2,0.11,1.37,-1,xgboost,6,0.2936507936507936,0.1255701900438742,0.1457488838436522,0.1308329418749288
email,n2v,2,0.11,1.34,-1,xgboost,7,0.246031746031746,0.1120972175972176,0.1169158071460703,0.1095491735361712
email,n2v,2,0.11,1.36,-1,xgboost,8,0.2619047619047619,0.0968891636922327,0.1170741818567905,0.1031750302920893
email,n2v,2,0.11,1.38,-1,xgboost,9,0.2619047619047619,0.1413427329375605,0.1364295633174351,0.1271508905713903
email,n2v,2,9,1.4,-1,xgboost,0,0.2063492063492063,0.0665578841860893,0.0778289137263496,0.0705191358349102
email,n2v,2,9,1.38,-1,xgboost,1,0.242063492063492,0.1221979919183572,0.1347598908563821,0.1216080535060727
